MQ2,MQ6,MQ7,MQ9,target
3.63,29.45,0.03,1.54,2
15.0,9.070428761879985,0.03,2.238589821977412,2
3.69,27.04,0.03,1.54,2
3.418167765428057,18.96,0.01,1.088428279030937,2
2.29,18.46,0.02,4.63,2
3.42,19.74,0.01,1.54,2
3.611641135736242,27.04,0.0228764668851129,1.54,2
4.03,18.52,0.01,2.39,2
5.262219533064813,25.65,0.01,2.65,2
5.68,23.95,0.01,2.39,2
5.22501982101146,32.5,0.02,1.619650452558738,2
2.8,20.41,0.07,5.53,2
5.24,23.12,0.01,2.39,2
3.85,29.94,0.03,1.54,2
3.90037048408971,26.01426056703167,0.01,4.74,2
2.87,18.96,0.01,1.54,2
4.12,26.71,0.01,4.43,2
8.492013553733996,29.94,0.0164429384740006,1.391812415097985,2
5.79,21.75,0.358206563,1.77,2
3.38,17.81,0.01,3.17,2
9.13,27.99,0.01,1.31,2
2.15,30.6,0.02,5.18,2
6.14,20.74,0.0,2.65,2
3.49,17.46,0.01,3.17,2
3.331273142555186,19.28,0.02,4.31,2
15.0,8.99,0.03,2.34,2
3.61,18.16,0.02,3.17,2
3.16,19.74,0.01,1.54,2
4.84,16.49,0.06,4.63,2
5.68,23.53,0.01,2.39,2
14.63,16.42,0.17,4.5,2
2.89,31.13,0.06,4.74,2
14.44,14.33,0.03,2.34,2
8.65,31.98,0.02,1.54,2
5.38,18.16,0.01,2.15,2
7.553757164359685,26.11,0.02,1.607065024414139,2
6.3,26.2,0.03,5.53,2
5.62,32.63,0.05,1.82,2
6.06,21.91,0.0,3.17,2
14.4,8.77,0.03,2.05,2
3.73,18.16,0.02,3.17,2
8.65,31.98,0.02,1.54,2
3.57,16.49,0.46877546,5.64,2
8.4,33.28,0.11,0.69,2
15.4,7.7,0.03,2.34,2
3.32,19.35,0.01,1.54,2
6.23,17.46,0.04,1.54,2
2.23,36.01,0.03,5.18,2
13.27,10.05,0.04,0.94,2
5.53,18.16,0.01,2.39,2
8.1,11.37,0.18,4.84,2
8.5,32.18,0.1,0.46,2
9.93,29.45,0.01,1.54,2
6.87,21.84,0.06,5.36,2
17.01,19.71,0.22,4.17,2
7.33,30.44,0.18,1.54,2
12.84,15.2904492837819,0.21268164279273,4.5,2
7.08,34.1,0.02,1.77,2
1.84,19.71,0.23,5.18,2
2.92,18.96,0.01,1.54,2
9.16,5.53,0.15,16.47,2
3.85,18.52,0.02,3.17,2
6.61,29.94,0.12,1.54,2
6.01,25.65,0.962916234,1.77,2
6.19,24.16,0.04,4.84,2
8.93,23.87,0.02,1.77,2
4.02,26.71,0.04,4.74,2
2.39,30.14,0.04,4.84,2
13.91,17.1,0.02,3.88,2
3.11,27.04,0.03,1.54,2
7.09,25.32,0.07,5.36,2
8.31,33.85,0.09,0.69,2
4.91,21.13,0.04,5.18,2
6.94,20.2,0.06,5.04,2
6.6,13.99,0.06,5.36,2
13.27,9.58,0.04,0.94,2
2.98,19.28,0.02,4.31,2
7.32,34.99,0.12,0.69,2
16.59,17.69,0.2,4.84,2
8.93,27.04,0.01,1.31,2
5.94,30.44,0.05,1.82,2
7.026793015621417,30.95,0.02,1.77,2
3.52,28.95,0.03,1.77,2
3.810293071107312,22.26826977307145,0.0182697730714484,4.380381361571309,2
11.1,10.63,0.04,2.34,2
13.9,15.21,0.03,2.05,2
14.74,18.29,0.03,0.94,2
11.08857024846621,10.44520115650311,0.04,2.34,2
4.19,23.87,0.01,1.54,2
4.09,18.16,0.0,2.39,2
3.69,16.77,0.03,5.04,2
3.06,19.35,0.01,1.54,2
2.63,19.28,0.02,4.31,2
6.15,19.53461062406358,0.07946721149044,1.54,2
19.99320041354278,1.542560330834226,0.0,5.2,2
4.94,34.32,0.01,4.43,2
5.6,21.52,0.0,3.44,2
2.93,19.28,0.02,4.31,2
4.22,18.52,0.02,3.17,2
9.87,12.67,0.18,4.84,2
4.67,25.78,0.02,4.74,2
4.84,17.27,0.07,4.96,2
1.92,19.02,0.12,5.53,2
13.75,19.42,0.02,0.62,2
4.622429983277958,28.62,0.01,4.43,2
6.979357289875765,33.56,0.02,1.77,2
2.55,25.37,0.06,4.84,2
9.83,20.13,0.01,1.31,2
3.31,27.9,0.03,5.18,2
1.12,13.27,0.02,20.04,2
7.41,29.94,0.24,1.54,2
9.03,27.51,0.01,1.31,2
15.51,17.19,0.03,0.94,2
6.54,21.52,0.0,2.39,2
5.910767954128017,25.40154797831842,0.04,4.84,2
9.62,5.83,0.16,16.47,2
5.83,21.52,0.0,2.91,2
2.97,18.96,0.01,1.54,2
4.16,18.52,0.02,3.44,2
6.19,24.16,0.03,5.53,2
8.23,11.62,0.16,4.5,2
14.74,18.29,0.03,0.62,2
3.78,22.68,0.01,4.43,2
3.13,25.32,0.05,4.74,2
3.79,27.51,0.11,1.54,2
8.28,25.2,0.02,1.77,2
5.81,30.56,0.05,0.69,2
8.98,5.39,0.14,16.02,2
9.42,23.01,0.02,1.54,2
8.28,27.99,0.01,1.77,2
4.61,25.2,0.01,1.54,2
6.46,16.1,0.01,2.15,2
7.3,31.65,0.07,5.36,2
13.51,10.05,0.04,0.94,2
4.09,18.52,0.01,2.65,2
6.38,14.8,0.01,2.39,2
3.69,27.51,0.03,1.54,2
28.09,10.3,0.03,3.88,2
7.043896484940821,23.26562739811794,0.04,0.46,2
2.5,31.03,0.01,0.89,2
4.47,28.62,0.01,4.43,2
9.43,6.28,0.18,13.44,2
3.02,19.86,0.09,8.35,2
6.79,15.77,0.04,2.15,2
2.8,30.14,0.03,5.18,2
6.318216000892492,28.95,0.01,1.54,2
9.87,12.67,0.18,4.5,2
9.88475265319476,20.34901061277905,0.01,1.31,2
10.04,30.44,0.01,1.77,2
29.21,7.09,0.02,3.88,2
14.74,18.29,0.03,0.62,2
7.16,28.14,0.07,5.36,2
4.75,18.52,0.01,2.39,2
13.5,21.34,0.02,3.88,2
4.91,16.88,0.06,4.63,2
9.342562561353926,20.13,0.02,1.77,2
7.710439526083236,13.21,0.1196016469201348,5.53,2
16.24,7.24,0.13,0.04,2
3.51,25.78,0.05,4.43,2
5.6,20.54,0.02,4.31,2
6.3,21.13,0.0,2.65,2
7.3,30.62,0.07,5.36,2
13.56530964639973,19.42,0.02,0.62,2
14.4,9.44,0.03,2.05,2
6.22,20.74,0.0,2.65,2
14.94769065948534,18.29,0.03,0.62,2
5.31,17.66,1.29e-09,5.64,2
15.94,9.81,0.11,0.02,2
3.13,18.87,0.02,4.31,2
14.4,8.99,0.03,2.34,2
4.79,25.2,0.02,1.77,2
3.01,27.51,0.03,1.77,2
3.09,20.2,0.01,4.43,2
5.16,18.16,0.01,2.39,2
7.35,27.9,0.03,5.88,2
6.3,28.54062326418698,0.03,5.68958668742146,2
9.73,28.47,0.01,1.77,2
8.55,23.87,0.02,1.77,2
3.91,18.52,0.02,3.44,2
6.13,30.6,0.06,1.47,2
7.33,25.65,0.02,1.77,2
2.62,23.11,0.03,4.43,2
5.68,22.71,0.01,2.65,2
6.14,21.13,0.0,2.65,2
4.16,18.52,0.01,2.39,2
6.99,12.67,0.11,5.53,2
15.36,9.81,0.1,0.02,2
7.08,21.42,0.08,2.11,2
9.671441372237958,17.83,0.0127885060839068,1.31,2
3.718712863918657,18.16,0.02,3.17,2
8.1,27.51,0.02,1.77,2
2.23,33.48,0.01,4.5,2
5.6,18.88,0.0,2.65,2
6.976577975073401,21.03412745242708,0.0214913361029554,4.31,2
14.11,9.41,0.09,0.0,2
17.68,24.17,0.02,0.3,2
13.40181362150814,20.83211193382109,0.02,3.88,2
4.730962317214197,18.52,0.01,2.39,2
3.05,20.6,0.01,4.43,2
7.41,30.44,0.2,1.54,2
6.08,21.34,0.087797831,1.54,2
19.71832675543596,1.46,0.0,5.2,2
15.28,4.25,0.0,5.2,2
6.15,19.74,0.09,1.54,2
2.2,18.06,0.02,4.63,2
7.66,29.45,0.02,1.77,2
5.24,23.12,0.01,2.39,2
7.182125058495441,27.66,0.07,5.36,2
7.58,27.99,0.02,1.77,2
6.6,13.33,0.06,5.04,2
4.22,18.52,0.0,2.65,2
14.3,7.29,0.03,2.34,2
6.9,31.34134819912579,0.11,0.69,2
4.84,17.27,0.07,4.96,2
4.95,22.31,0.01,2.39,2
4.54,27.96,0.05,1.54,2
18.17,1.16,0.01,5.2,2
3.13,16.11,1.08e-09,5.3,2
9.03,29.68,0.03,4.5,2
6.99,32.18,0.11,0.69,2
8.4,33.28,0.1,0.46,2
17.81,4.06,0.0,5.2,2
6.99,18.06,0.04,0.46,2
7.33,28.95,0.1524367794915202,1.76649712948094,2
5.45,24.75,1.0,1.77,2
1.84,19.02,0.2,5.18,2
2.39,34.98,0.01,4.5,2
3.91,20.74,0.0,2.65,2
18.69,11.78,0.02,3.88,2
7.67,33.85,0.1,0.69,2
5.25,28.47,0.01,1.54,2
5.75,16.77,0.0,2.39,2
3.6,23.98,0.01,4.43,2
3.42,27.99,0.03,1.54,2
7.32,28.99,0.09,0.46,2
4.88,22.31,0.01,2.65,2
2.53,18.46,0.02,4.63,2
4.42,20.45,0.06,1.54,2
5.16,23.12,0.01,2.65,2
9.03,30.95,0.02,1.54,2
5.6,20.54,0.02,4.31,2
6.41,24.96,0.03,5.88,2
6.22,19.99,0.0,2.39,2
10.90146168066433,14.33,0.2099086449584792,4.836893928588292,2
6.8,17.5,0.07,5.04,2
6.19,24.16,0.03,5.53,2
4.16,18.52,0.02,3.17,2
4.99,31.98,0.02,1.54,2
5.18,13.91,0.19,5.64,2
8.65,27.99,0.01,1.77,2
2.07,22.28,0.03,4.31,2
7.32,29.51,0.1,0.69,2
10.04,29.45,0.01,1.77,2
15.4,7.49,0.03,2.34,2
14.6,22.36512968700219,0.04,2.05,2
4.61,18.88,0.01,3.17,2
2.92,27.51,0.03,1.54,2
8.4,32.73,0.1,0.46,2
10.14,30.44,0.01,1.77,2
4.45,16.11,0.092085641,5.99,2
6.19,24.16,0.03,5.88,2
2.23,32.98,0.01,4.5,2
9.62,20.04445339922731,0.0178064974160849,1.719549440569953,2
9.07,5.53,0.15,16.47,2
7.109139988929015,25.32,0.07,5.36,2
4.82,19.99,0.0,4.01,2
7.0,27.51,0.178164967,1.77,2
13.87475862398446,10.59844827998058,0.03,2.05,2
7.58,21.4,0.03,4.31,2
15.8,24.56,0.05,2.05,2
4.548785290737234,30.89891848836079,0.0391555668647036,1.623140654037272,2
2.39,34.47,0.02,5.53,2
16.39,18.02,0.2,4.84,2
15.46241214585859,9.81,0.1017657266527343,0.02,2
6.84,33.03,0.02,1.77,2
13.75,19.42,0.02,0.62,2
5.443427111579796,22.71,0.01,2.39,2
7.49,29.51,0.09,0.46,2
3.391501717764159,27.99,0.03,1.671092098284868,2
3.371268482546517,17.66,2.511169261167924e-09,5.3,2
5.633678715198899,23.53,0.01,2.39,2
4.84,33.28,0.06,0.46,2
15.8,8.77,0.03,2.05,2
2.36,25.78,0.05,4.74,2
6.14,18.88,0.01,2.39,2
15.79486490171996,14.99211204113193,0.02,0.94,2
8.01,24.75,0.02,1.77,2
8.74918690755586,30.66812988737848,0.0992682168002737,1.609430835289102,2
5.31,13.91,0.13,5.3,2
5.24,16.77,0.01,2.15,2
13.87723575532163,20.06,0.04,2.05,2
7.48,25.37,0.03,5.88,2
8.651688014464844,31.46,0.02,1.31,2
18.08,20.06,0.28,4.17,2
6.87,19.8,0.07,5.04,2
3.6,23.54,0.01,4.43,2
7.714330046110852,27.06031733476944,0.03,5.88,2
6.19,28.99,0.12,0.69,2
16.62,13.02,0.02,3.88,2
13.7,10.38,0.03,2.05,2
2.97,19.35,0.01,1.54,2
5.38,23.12,0.01,2.65,2
5.16,25.65,0.01,2.39,2
17.01,17.05,0.23,5.18,2
14.82,14.91,0.03,2.05,2
15.66279042162935,18.4816453289112,0.1869946261956243,4.269177335544398,2
16.2,24.96,0.06,2.34,2
9.93,20.53,0.01,1.31,2
3.85,18.88,0.01,3.17,2
4.48,18.52,0.01,2.39,2
14.74,17.74,0.03,0.94,2
2.43,18.06,0.02,4.63,2
8.84,29.94,0.02,1.31,2
8.98,5.39,0.15,16.02,2
6.924606396658138,21.46368714429165,0.03,4.31,2
7.23,28.34,0.03,5.88,2
6.19,27.97,0.11,0.69,2
2.55,22.99,0.06,5.18,2
9.430782264585062,6.407413704680788,0.1779633565425492,13.57219171860632,2
7.16,24.42,0.07,5.36,2
3.85,28.34,0.03,5.53,2
9.07,5.53,0.15,16.47,2
4.132261301894767,20.27819095848419,0.0134087100631588,4.303408710063159,2
3.88,24.87,0.01,4.43,2
9.52,22.59,0.02,1.77,2
7.41,29.94,0.2251180485814318,1.54,2
7.24,20.97,0.03,4.31,2
5.24,20.54,0.02,4.31,2
7.140787556483785,28.47,0.3053792517608435,1.54,2
5.81,34.41,0.06,0.69,2
3.01,19.35,0.01,1.54,2
6.06,21.52,0.0,2.91,2
9.22,17.83,0.01,1.31,2
5.38,25.22,0.01,2.65,2
5.45,25.22,0.01,2.65,2
5.31,19.99,0.0,3.17,2
18.85,6.491597234720901,0.15,0.02,2
3.37,20.13,0.01,1.54,2
13.9,15.81,0.04,2.05,2
5.45,30.56,0.03,0.46,2
5.6,35.57,0.0769578013936956,0.519994113589,2
6.87,21.01,0.06,5.36,2
5.01,28.78,0.03,4.84,2
8.430960447654344,27.99,0.0155911276909016,1.77,2
7.23,31.13,0.07,5.04,2
4.21,21.01,0.02,4.74,2
26.5,9.73,0.02,3.88,2
6.94,19.8,0.07,5.04,2
16.78,15.68,0.02,3.88,2
4.75,19.61,0.0,4.3,2
16.57,7.29,0.03,0.62,2
13.9,10.63,0.03,2.05,2
14.82,12.94,0.03,2.05,2
3.97,23.11,0.01,4.43,2
2.97,18.35,0.1,5.53,2
5.79,21.75,0.27005159,1.77,2
3.79,19.7,0.02,4.31,2
5.53,18.52,0.01,2.15,2
4.12,23.11,0.01,4.43,2
3.151139835772232,25.32,0.05,4.74,2
16.39,17.05,0.21,5.18,2
17.27,3.87,0.0,5.2,2
7.32,21.4,0.03,4.31,2
20.39,10.59,0.02,3.88,2
2.0,33.97,0.14,5.18,2
12.84,15.51,0.22,4.5,2
6.68,34.65,0.02,1.77,2
4.22,18.52,0.02,3.17,2
6.74,30.03,0.09,0.46,2
8.4,33.28,0.1,0.46,2
7.6,30.14,0.02,4.5,2
3.52,29.45,0.02,1.54,2
14.1,9.67,0.03,2.34,2
10.0334644099285,12.7122359378713,0.1684357060047667,4.5,2
7.41,18.87,0.02,0.46,2
7.01,25.32,0.07,5.36,2
7.49,34.41,0.1,0.69,2
3.58,20.53,0.01,1.54,2
4.94,34.32,0.01,4.43,2
2.34,18.87,0.02,4.31,2
8.84,27.51,0.01,1.31,2
7.41,28.95,0.02,1.54,2
6.92,25.65,0.03,1.77,2
4.75,21.91,0.01,2.65,2
5.24,18.46,1.36e-07,6.34,2
20.9,1.73,0.14,2.63,2
15.39,16.73,0.18,4.84,2
9.5248883531291,27.51,0.02,1.77,2
7.08,32.5,0.02,4.17,2
12.84,15.21,0.21,4.5,2
7.58,32.73,0.1,0.69,2
6.22,21.13,0.0,2.65,2
10.07048835948525,7.358742940158594,0.2368935115247633,14.27,2
3.06,19.74,0.01,1.54,2
4.43,31.46,0.02,1.77,2
2.31,33.97,0.01,4.5,2
6.71,21.13,0.0,2.15,2
7.85,13.21,0.12,5.53,2
9.93,21.75,0.01,1.31,2
2.97,18.96,0.01,1.54,2
3.6,23.54,0.01,4.43,2
4.09,18.52,0.01,2.39,2
3.405192577065268,16.86808761732085,0.4164470460338022,5.310385154130536,2
6.8,17.88,0.07,5.04,2
2.47,26.2,0.08,4.84,2
12.5,17.69,0.04,2.05,2
13.9,15.81,0.17,4.5,2
7.508728190498749,27.47,0.03,5.88,2
16.3,11.99,0.03,0.94,2
16.78,14.32,0.02,3.88,2
6.68,25.65,0.03,1.77,2
3.41384734305999,6.306332492088345,0.0418113760303229,20.387784197822,2
11.69,14.91,0.18,4.5,2
6.22,16.43,0.0,2.65,2
3.58,20.53,0.01,1.77,2
16.46,15.68,0.02,3.88,2
5.594251627934756,21.84,0.03,4.31,2
5.09,20.36,0.0,4.01,2
3.01,27.18,0.04,4.74,2
5.5871996555231,32.52339888045007,0.0253997416423249,1.778999569403875,2
4.81,29.23,0.03,4.84,2
5.16,26.53,0.01,2.65,2
7.23,12.94,0.11,5.53,2
5.457723592271361,31.98,0.01,1.779654490339201,2
9.07,5.53,0.15,16.47,2
16.04,14.24207721406624,0.02,0.7910294067284678,2
13.9,8.99,0.03,2.05,2
14.6,21.49,0.04,2.05,2
4.585850094756742,25.64872895235562,0.013813142933146,1.54,2
17.01,17.37,0.22,4.84,2
2.82,27.51,0.03,1.54,2
2.62,29.61,0.06,4.74,2
7.83,26.11,0.02,1.54,2
5.09,20.36,0.0,3.72,2
32.53,6.6,0.03,3.88,2
16.7,6.91,0.13,0.04,2
0.94,22.28,0.03,4.31,2
4.194999267067281,23.11,0.01,4.43,2
3.6,23.54,0.01,4.43,2
4.33,16.49,0.367419452,5.64,2
6.92,33.56,0.02,1.77,2
13.66636358477665,9.160588218604213,0.0421925027481347,0.1620321310794225,2
17.01,17.69,0.21,4.84,2
3.47,21.84,0.01,4.43,2
6.166374959130039,29.94,0.01,1.565108270666058,2
8.37,30.44,0.01,1.54,2
7.09,26.71,0.07,5.36,2
4.35,18.52,0.02,3.17,2
7.85,32.18,0.09,0.69,2
7.23,27.9,0.03,5.88,2
7.24,28.95,0.28,1.54,2
7.09,25.78,0.07,5.36,2
4.19,25.2,0.02,2.02,2
5.53,17.81,0.01,2.39,2
16.59,17.69,0.21,4.84,2
8.93,27.04,0.01,1.54,2
2.98,17.66,1.15e-09,5.3,2
5.45,19.99,0.0,3.17,2
16.57,7.29,0.03,0.62,2
7.0,30.95,0.02,1.77,2
7.33,30.95,0.17,1.54,2
4.52,29.68,0.03,4.84,2
8.93,29.45,0.01,1.31,2
18.54,2.27,0.01,5.2,2
6.8,15.7,0.07,5.36,2
6.94,22.68,0.07,5.36,2
5.084458933494639,26.53,0.01,2.39,2
8.19,24.31,0.02,1.77,2
6.06,21.52,0.0,2.65,2
12.57,10.05,0.06,1.27,2
8.65,28.95,0.02,1.77,2
5.81,18.61,0.07,1.54,2
4.91,18.06,0.07,4.96,2
4.97,18.06,0.06,4.96,2
7.23,29.61,0.08,5.36,2
7.32,20.97,0.04,0.46,2
2.31,19.02,0.15,5.53,2
10.9,14.62,0.2,4.5,2
5.6,18.52,0.01,2.15,2
6.87,19.41,0.07,5.04,2
9.62,5.83,0.16,16.02,2
6.6,13.01,0.06,5.36,2
6.5,27.97,0.1,0.69,2
4.314037526375382,23.82865415787487,0.0375638947500848,1.54,2
3.67,18.52,0.01,2.65,2
6.268497633325438,17.66348749043446,0.04,1.54,2
9.53,5.83,0.16,16.47,2
3.85,22.17,0.01,1.54,2
7.58,33.28,0.09,0.69,2
8.1,27.04,0.03,5.88,2
6.58,28.48,0.1,0.69,2
2.87,18.96,0.01,1.54,2
5.83,21.91,0.0,2.933170858014317,2
7.23,29.61,0.07,5.36,2
7.75,24.75,0.02,1.77,2
14.08,15.51,0.03,2.34,2
18.54,1.78,0.01,5.2,2
3.6,23.98,0.01,4.43,2
5.05,27.51,0.07,1.54,2
13.01,15.51,0.22,4.5,2
3.91,22.28,0.03,4.31,2
5.184146496147391,25.65,0.01,2.65,2
3.07499435320749,20.6,0.01,4.43,2
17.8,13.02,0.02,3.88,2
7.279853397294913,29.61,0.08,5.36,2
8.01,30.44,0.02,1.31,2
3.01,18.96,0.01,1.54,2
5.86,30.44,0.01,1.77,2
2.97,19.35,0.01,1.54,2
4.463099056724075,28.62,0.01,4.43,2
14.1560345011921,10.73242313668164,0.01,0.3,2
3.390978404223366,19.35,0.01,1.54,2
7.67,32.73,0.09,0.69,2
5.18,32.58787799671589,0.0402795377036661,1.729275685234217,2
15.24778280083792,12.04269349531016,0.03,2.34,2
3.74,29.45,0.03,1.54,2
4.09,20.12,0.02,4.31,2
8.36,11.62,0.16,4.5,2
26.06,5.45,0.0,4.9,2
4.29,18.88,0.01,3.17,2
4.110330204154636,18.55650955157523,0.0219339591690729,4.74,2
5.75,17.81,0.0,3.72,2
15.39,12.14,0.03,2.34,2
4.58,17.27,0.06,4.96,2
6.73,18.25,0.06,5.04,2
9.83,25.2,0.02,1.77,2
2.97,27.51,0.03,1.54,2
5.16,18.16,0.01,2.39,2
6.162277126450508,27.97,0.1065346408063135,0.69,2
3.49,17.81,0.01,3.17,2
3.13,21.01,0.01,4.43,2
4.92,27.51,0.01,1.77,2
5.86,28.95,0.01,1.77,2
4.22,19.99,0.01,2.65,2
1.92,24.89449773707703,0.2791812217134629,5.53,2
3.97,19.7,0.02,4.31,2
9.383082821595483,24.39121779248993,0.02,1.582454755165192,2
8.4,32.73,0.1,0.69,2
7.139887870247481,24.42,0.07,5.36,2
3.13,20.2,0.01,4.43,2
3.69,27.51,0.03,1.54,2
6.61,33.03,0.01,4.17,2
4.75,19.61,0.0,4.3,2
6.01,33.56,0.02,4.17,2
14.63,14.33,0.03,2.34,2
8.5,32.73,0.1,0.46,2
5.38,18.16,0.01,2.39,2
8.74,23.44,0.02,1.77,2
2.387593204580905,24.42,0.05,4.43,2
4.55,25.2,0.01,1.54,2
5.09,20.36,0.0,3.72,2
19.3,1.46,0.0,5.2,2
5.45,13.91,0.17,5.64,2
2.33,24.42,0.05,4.74,2
5.38,19.99,0.0,3.17,2
3.47,28.47,0.03,1.77,2
13.64,20.53,0.02,3.88,2
2.31,32.98,0.02,5.53,2
6.84,29.94,0.02,1.77,2
15.59,16.73,0.19,4.5,2
7.16,23.54,0.07,5.04,2
7.15,32.73,0.11,0.69,2
4.97,30.56,0.07,0.46,2
2.39,28.78,0.04,4.84,2
15.45772116500996,7.760607223260457,0.03,2.34,2
5.18,32.5,0.02,1.54,2
16.95,14.65,0.02,3.88,2
2.98,18.87,0.02,4.31,2
16.59,19.36,0.21,4.17,2
2.23,28.78,0.02,5.53,2
4.91,16.88,0.06,4.63,2
5.6,23.53,0.01,2.39,2
2.123234646467603,31.30063426803031,0.0153065542751041,0.6538583347578638,2
22.89,3.31,0.0,5.2,2
6.991942838396683,24.08882867921908,0.0397571452004146,4.31,2
6.38,33.03,0.0181999191305535,4.17,2
3.01,27.18,0.05,4.43,2
13.27,9.11,0.04,1.27,2
4.79,31.98,0.02,1.54,2
4.91,29.23,0.03,4.84,2
8.37,29.94,0.02,1.31,2
3.74,29.45,0.03,1.54,2
20.3,1.46,0.0,5.2,2
10.03271594283091,20.93,0.01,1.524769698646455,2
5.31,26.09,0.0,2.39,2
7.41,30.56,0.04,0.23,2
21.83,9.73,0.02,3.88,2
3.78,23.98,0.01,4.43,2
15.01,14.91,0.03,2.34,2
5.31,25.65,0.01,2.65,2
10.04,30.44,0.01,1.77,2
6.66,28.99,0.1,0.46,2
2.47,28.34,0.02,5.18,2
17.28,13.02,0.02,3.88,2
5.65,25.2,0.03,2.02,2
12.5,15.21,0.19,4.5,2
17.62,13.34,0.02,3.88,2
2.010789108208367,33.97,0.1358235710161159,5.192181251202995,2
9.44,12.4,0.2,4.5,2
4.88,19.99,0.0,4.01,2
8.93,28.95,0.01,1.31,2
4.12,23.11,0.01,4.43,2
3.05,20.6,0.01,4.43,2
9.13,21.34,0.02,1.77,2
2.81,28.14,0.05,4.74,2
6.67,14.32,0.06,5.04,2
6.64,31.54,0.03,5.88,2
5.09,20.36,0.0,3.44,2
5.86,30.44,0.01,1.54,2
8.01,30.95,0.02,1.31,2
25.74,9.73,0.02,3.88,2
8.89,12.94,0.13,5.18,2
6.46,17.11,0.0,2.15,2
15.0792757321152,12.56297776164448,0.03,2.164949811567035,2
3.43,17.81,0.0,2.39,2
3.96,29.94,0.02,1.77,2
7.16,23.54,0.07,5.36,2
5.24,16.1,0.01,2.39,2
6.87,19.8,0.07,5.04,2
4.61,24.31,0.01,1.54,2
5.24,23.12,0.01,2.65,2
8.4,33.28,0.11,0.5011527342487894,2
19.9,1.73,0.15,2.63,2
6.53,31.07,0.03,5.88,2
9.42,19.35,0.02,1.77,2
5.53,19.61,0.0,3.17,2
8.1,23.87,0.02,1.77,2
10.79272748975318,12.96772629611067,0.089876023193037,1.27,2
14.3,21.13,0.03,2.05,2
4.36,34.67,0.03,3.54,2
10.01,7.24,0.23,14.27,2
2.63,36.53,0.01,4.5,2
5.45,19.99,0.0,3.17,2
5.949416894049911,21.52,0.0,2.91,2
6.23,21.34,0.015600148,1.54,2
5.24,18.06,0.000122383,6.34,2
6.53,30.14,0.03,5.88,2
4.92,32.5,0.02,2.02,2
5.327325291620601,21.74782445841889,0.0,2.39,2
3.58,28.95,0.02,1.54,2
7.15,23.18,0.04,0.46,2
3.907824614809479,11.76414461148646,0.0501255384359768,20.7338523028356,2
7.3,29.61,0.08,5.36,2
6.3,16.74,0.04,1.54,2
4.82,19.61,0.0,4.3,2
3.06,19.35,0.01,1.54,2
3.154720916098015,21.01,0.01,4.43,2
12.8,18.29244020417633,0.04,2.05,2
5.764476993545808,25.2352008432231,0.0114476993545807,2.369370284197224,2
7.0,29.45,0.01,1.54,2
16.3,15.04,0.02,0.3,2
8.98,5.39,0.14,16.02,2
2.47,23.77,0.05,4.84,2
3.83,24.87,0.01,4.43,2
7.16,24.42,0.07,5.36,2
6.801254168500971,29.70268178206845,0.0151567710626213,1.54,2
4.84,33.77,0.01,4.43,2
6.06,20.74,0.01,2.39,2
6.3,20.93,8.37e-07,1.54,2
5.38,26.09,0.01,2.65,2
18.17,1.919929596943852,0.01,5.2,2
6.984262309259015,26.23854998925403,0.068549989254029,5.366162545670377,2
5.58,29.94,0.02,1.54,2
2.881319656786092,30.82482493346743,0.03,5.347422822794896,2
6.19,23.77,0.03,5.88,2
3.16,19.74,0.01,1.54,2
17.99,1.16,0.01,5.2,2
3.83,23.11,0.01,4.43,2
6.128703363452993,29.94,0.0184788116752137,1.735012668529917,2
5.6,22.71,0.01,2.39,2
6.3,18.21,0.04,1.54,2
16.78,15.33,0.02,3.88,2
22.89,3.68,0.0,4.9,2
6.14,19.99,0.01,2.39,2
3.55,18.16,0.02,3.17,2
6.508311707747152,21.52,0.0,2.39,2
5.31,23.53,0.01,2.39,2
15.4,24.16,0.04,2.05,2
3.42,21.84,0.01,4.43,2
5.45,24.37,0.01,2.65,2
5.53,18.52,0.01,2.15,2
5.75,16.77,0.0,3.72,2
13.75,21.16,0.02,0.62,2
5.111973493103994,33.28,0.0420011868759405,0.46,2
4.09,18.52,0.02,3.17,2
20.9,1.85,0.15,2.34,2
9.93,20.54528089225391,0.01,1.31,2
1.92,29.68,0.23,5.53,2
10.04,30.44,0.01,1.77,2
12.3,17.69,0.04,2.05,2
5.94,34.1,0.03,2.02,2
4.19,23.87,0.01,1.54,2
5.91,16.43,0.01,2.39,2
3.47,6.54,0.04,20.04,2
8.62,11.62,0.15,4.5,2
1.93,17.66,0.02,4.63,2
8.49,11.88,0.15,4.5,2
17.22,19.71,0.23,4.5,2
5.45,32.5,0.02,1.54,2
8.76,12.67,0.13,5.18,2
6.08,31.98,0.02,1.77,2
3.73,18.16,0.02,3.17,2
1.92,20.77,0.26,5.18,2
7.33,30.44,0.02,1.77,2
3.6,22.26,0.01,4.43,2
8.28,26.11,0.02,1.31,2
7.16,27.66,0.07,5.36,2
6.8,16.05,0.07,5.36,2
5.45,31.98,0.01,1.77,2
15.77,13.49,0.01,0.3,2
6.22,20.66010446563232,0.0,2.65,2
9.22,24.75,0.02,1.77,2
4.37,25.2,0.02,2.02,2
4.608625136651558,29.68,0.03,4.84,2
6.99,29.68,0.03,5.53,2
6.87,19.41,0.07,5.04,2
5.12,31.74,0.05,1.82,2
5.68693648223018,25.22,0.01,2.624235923145043,2
7.83,30.44,0.01,1.77,2
